Ids,CHG,SMILES,True vals,AttentiveFP,GraphConv,GCN,GAT,DAG,Set
CHEMBL181672,0,c12c(cc(cc1)Cl)CCNC[C@H]2C,-3.0057094059,-2.8773277,-3.1361248,-3.0084226,-3.011926,-2.9434805,train
CHEMBL360479,0,c12c(Cl)cccc1CCNC[C@H]2C,-3.0947245976,-2.9041173,-3.0477812,-2.9828348,-3.0206134,-3.024436,train
CHEMBL361954,0,C1(=O)N[C@@H]2[C@@H]1CC=CC=C2,-2.4329580634,-2.4099934,-2.6461847,-2.4869642,-2.641573,-2.5299573,train
CHEMBL178335,0,C1(=O)N[C@@H]2[C@@H]1CCC2,-2.7710747429,-3.150677,-3.2951686,-3.1123507,-3.0971687,-2.9813976,valid
CHEMBL179900,0,C1(=[NH+]CCN1CC(=O)[O-])N,-2.6484197094,-2.8138046,-2.690119,-2.6707423,-2.4738026,-2.5783014,train
CHEMBL181178,0,c1(c(O)cccc1)[C@H](C=C)O,-2.8699502791,-3.0720992,-3.0765965,-3.052529,-3.0555408,-3.0936685,test
CHEMBL181777,0,c1(ccc(cc1)O)[C@H](C=C)O,-3.1439761254,-3.0743864,-3.1411684,-3.0841339,-3.0418277,-3.1513968,train
CHEMBL179832,0,c1(ccc(cc1)OC)[C@H](C=C)OC,-3.1080139813,-3.046438,-3.2280822,-3.0217035,-2.9783242,-2.9975142,train
CHEMBL369111,0,[C@]1(NCC=C1)(COc1cnccc1)C,-2.5279064274,-2.6093888,-2.7319067,-2.5968385,-2.7694,-2.545742,train
CHEMBL183792,0,n1(c(=O)c2c([nH]c1=O)scc2C)O,-2.1669845079,-2.0552387,-2.272233,-2.1770146,-2.2450035,-2.0762947,train
CHEMBL180141,0,n1c(scc1c1ccccc1)NC,-2.5436566049,-2.800943,-2.5664012,-2.4703135,-2.5785754,-2.7409842,test
CHEMBL185585,0,C1(=N)N[C@@H](C[C@H]1C)CC,-3.56929901,-3.6344128,-3.910985,-3.544591,-3.6554332,-3.4414778,train
CHEMBL365849,0,C1(=N)NC[C@@H]2[C@H]1CCC2,-3.6380177556,-3.6105459,-3.8172178,-3.5435245,-3.6293685,-3.4092395,train
CHEMBL366101,0,c1(c(c(=O)[nH]n1CCC)O)O,-2.6067844572,-2.7744412,-2.494712,-2.6900241,-2.889053,-2.5361307,train
CHEMBL185161,0,C1(=N)NC[C@H]([C@H]1C)C,-3.5589879072,-3.6319451,-3.7793827,-3.5805824,-3.6198356,-3.3894439,train
CHEMBL363035,1,[N+]1(=CCc2c1cccc2)CCN(C)C,-1.1731770869,-1.1429591,-1.1658535,-1.1102725,-1.3242145,-1.184626,train
CHEMBL1364,0,c1(c(c([nH+]cc1CO)C)[O-])CO,-1.9414620967,-2.057066,-1.824057,-2.0156722,-2.117828,-1.9842131,train
CHEMBL184569,0,c1(c(onc1)O)c1ccc(cc1)OC,-2.8740528855,-2.8087335,-2.814393,-2.5580137,-2.5978034,-2.802979,train
CHEMBL369129,0,N1(C(=O)[C@H](N)C)N=CC[C@@H]1C#N,-2.6708747487,-2.8272033,-2.7388608,-2.7273798,-2.5234177,-2.6103618,train
CHEMBL187700,0,[P@](=O)(c1ccc(N(C)C)cc1)(O)C,-2.7688166636,-2.7725654,-2.8548326,-2.705475,-2.7659228,-2.8384361,train
CHEMBL360860,0,N1=C(O[C@H]([C@@H]1CO)C=C)C=C,-2.1024009848,-2.0673275,-2.0806868,-2.1475642,-2.1793783,-2.1698213,train
CHEMBL362271,0,N1(NNc2c1cccc2)N,-2.9629623828,-3.0324602,-3.2131279,-2.8631802,-2.9812303,-2.9701638,train
CHEMBL186748,0,n1c(=O)[nH]c2c(c1)cc[nH]2,-1.9944874473,-2.0822916,-2.127383,-2.0654356,-2.2388785,-2.2220979,train
CHEMBL186602,0,C(=O)(C(CCC)CCC)OC,-3.078297423,-2.9348905,-3.0970504,-2.984042,-2.9674864,-2.8620882,train
CHEMBL186603,0,C(=O)(C(CCC)(CCC)C)OC,-3.1000731367,-3.058401,-3.0756423,-3.0485966,-3.0224822,-2.8942223,train
CHEMBL365406,0,c1(c(cc2c(c1)cco2)O)C(=O)C,-1.6919100531,-1.7755944,-1.7593799,-1.6997312,-1.7425551,-1.7311473,train
CHEMBL185091,0,s1c(c(c2c1ccc(c2)C)C)C,-2.9014337142,-2.8562288,-2.9209378,-2.7974842,-2.5866954,-2.6809874,test
CHEMBL363527,0,C1(=C)[C@H]([C@@H]2C[C@H]1CC2)O,-3.4552341617,-3.3130188,-3.4039233,-3.2554328,-3.2909887,-3.2544656,train
CHEMBL435884,0,C1(=C)/C(=N/O)/[C@H]2C[C@@H]1CC2,-2.2113201342,-2.1933098,-2.191053,-2.178062,-2.3516817,-2.2667918,train
CHEMBL365042,0,c1(c(cc(cc1)OCC#N)O)C(=O)C,-1.7476023855,-1.7476026,-1.6788461,-1.8144114,-1.997359,-1.8623307,train
CHEMBL185343,0,[C@]12(C(=C)C(=O)[C@@H](C1(C)C)CC2)C,-1.7582113628,-1.7732835,-1.4091872,-1.7847692,-1.8213851,-1.7400558,train
CHEMBL362496,0,C1(=C)[C@@H]2[C@H]3[C@@H]([C@H](C1=O)C2)CCC3,-1.7513926829,-1.6364449,-1.4636616,-1.6504616,-1.7952578,-1.576031,train
CHEMBL186872,0,C1N2C(C(=O)[C@H](C1)CC2)(CO)CO,-2.3266161563,-2.363444,-2.180785,-2.3713408,-2.2955875,-2.2953086,train
CHEMBL189194,0,C1(C(C1C(=O)NCO)(C)C)(C)C,-3.1909924649,-3.14045,-3.2429612,-3.1294632,-3.107963,-3.134443,train
CHEMBL185885,0,C(=O)c1oc(cc1)CO,-1.4643995767,-1.349065,-1.3371843,-1.4114586,-1.5617838,-1.6220136,train
CHEMBL555371,0,c1(c(CN)cccc1OC)OC,-3.0316979621,-3.1607578,-3.144121,-3.100711,-3.20833,-3.014905,train
CHEMBL187951,0,n1c(ncc2c1cccc2)N,-1.8446980097,-2.035896,-1.8112818,-1.9324658,-2.0027013,-1.9625614,train
CHEMBL361660,0,n1c2c(cc(cc2)C)ccc1N,-2.2633612975,-2.212183,-2.2019815,-2.253794,-2.270294,-2.264471,test
CHEMBL186386,0,C1(=CCc2c([C@H]1O)cccc2)C(=O)O,-1.979156909,-1.8260084,-1.9496597,-1.8167679,-1.9944127,-1.8634197,test
CHEMBL362508,0,C1(=CCc2c(C1)cccc2)C(=O)O,-1.9944479656,-1.966987,-2.1393166,-1.8716272,-2.0749583,-1.8434956,test
CHEMBL189750,0,n1c([nH]c(c1Cl)Cl)Cl,-2.0158554141,-1.9895893,-2.1073823,-2.1149175,-2.2621863,-2.3813357,train
CHEMBL1371,0,c1cc2c(cc1Cl)[nH]c(=O)o2,-2.705309113,-2.84869,-2.846294,-2.7512467,-2.2676592,-2.943427,valid
CHEMBL365466,0,O1[C@H]([C@H](OCC=C)CCC1)CC=O,-2.8293715145,-2.543337,-2.664033,-2.4546373,-2.486646,-2.5431604,train
CHEMBL433969,0,c12n(cc(c(=O)c1)O)CCNC2=O,-1.6218839108,-1.7538764,-1.7175901,-1.6463251,-1.7057889,-1.4512353,train
CHEMBL190265,0,C1[C@@H](O)[C@@H](O)C=C[C@]1(C(=O)O)O,-2.6978109126,-2.5110211,-2.5289137,-2.5280244,-2.4666562,-2.4245887,train
CHEMBL413560,0,n1cc(/C=C/CCN)cc(c1)OCC,-2.3848095379,-2.3166099,-2.1856737,-2.33737,-2.4102156,-2.2055087,train
CHEMBL191545,0,[N+](=C\[N+](=O)[O-])(\c1n(ccn1)C)/[O-],0.3892307148,0.33575815,0.42277524,0.120368846,0.3152616,0.082734704,train
CHEMBL189592,0,c1(n(cnc1)C)/C=N/O,-2.4522053619,-2.3221395,-2.362592,-2.253977,-2.4548385,-2.2990274,train
CHEMBL190085,0,N(C(=O)C1CCCCC1)C(=O)[C@H](N)C,-2.4898028479,-2.579305,-2.6460342,-2.7161658,-2.8100235,-2.6310558,train
CHEMBL191540,0,n1(c(cnc1)C=O)Cc1ccccc1,-1.624576873,-1.7606686,-1.7738856,-1.853665,-1.7118232,-1.7985075,train
CHEMBL187487,0,C(=N\O)(/c1c([nH]cn1)C)\[N+](=O)[O-],-0.1322362663,-0.3921106,-0.36726546,-0.48484764,-0.31326994,-0.4467188,valid
CHEMBL371181,0,c1cc(oc1)C(=O)C(=O)c1occc1,-0.4448541086,-0.26170427,-0.28019008,-0.36492738,-0.42988864,-0.56371236,train
CHEMBL190564,0,[C@@H]1(C(=O)C(C(=O)CC1=O)(C)C)C(=O)C,-1.7108855381,-1.4339858,-1.7046946,-1.699725,-1.4090548,-1.929385,test
CHEMBL371371,0,C1(=O)C(=CC[C@@H]1C)O,-1.9270835834,-1.9267036,-1.6481864,-1.8800235,-1.8609326,-1.9117353,train
CHEMBL191688,0,C1(C(=O)CCCC1=O)C,-2.2184075577,-2.1905887,-2.3178384,-2.4784176,-2.284585,-2.340378,train
CHEMBL191800,0,C1(=O)C(=O)[C@@H](CC(C1)(C)C)C,-0.7825093151,-0.8486103,-0.63619673,-0.93940234,-0.8273365,-1.0519303,train
CHEMBL192712,0,C1(=O)C(=O)O[C@H]([C@@H](N1)C)C,-1.2863345058,-1.2696232,-1.2261512,-1.3671337,-1.2545309,-1.1570717,train
CHEMBL191400,0,NC(=N/N=C/C(=N\N=C(N)N)/C)N,-2.1331239962,-2.1468632,-2.3414197,-2.0881734,-2.0935068,-2.2828314,train
CHEMBL364588,0,C(=O)(C(=O)CCCC)C,-0.9033037815,-0.7155087,-0.7278633,-0.9581506,-0.7766444,-0.99188566,train
CHEMBL363919,0,C1C(=O)CCCC1=O,-2.2078623971,-2.2178621,-2.4356854,-2.3231428,-2.3129086,-2.3190165,train
CHEMBL190613,0,C1(=O)C(=O)CCC[C@@H]1C,-0.7747773456,-0.7704067,-0.77195895,-1.0500299,-0.7705249,-0.95551646,train
CHEMBL372271,0,C1(=O)N[C@@H](CC1=C)Cc1ccccc1,-2.0342782914,-2.0211463,-1.9585372,-2.085393,-2.1742852,-2.1264768,train
CHEMBL370888,0,C1=C(COC1=O)OC,-2.4331665681,-2.443794,-2.4448478,-2.405072,-2.2091591,-2.2861326,train
CHEMBL426643,0,c1(cc[nH]c1)C,-3.8806117962,-3.8464267,-3.9278033,-3.7344563,-3.8415377,-3.7599983,train
CHEMBL363798,-1,[N+](=N\[O-])(/N1CCCC1)\[O-],-2.4298406074,-2.4357924,-2.2552798,-2.461922,-2.504487,-2.289265,train
CHEMBL191632,0,Nc1cncc(Cl)n1,-1.9639556465,-1.8913238,-2.1437635,-2.0556805,-2.0232716,-2.0863557,valid
CHEMBL192271,0,c12c(sc(c1)CO)C(=O)C=CC2=O,-0.0373066089,-0.0682297,-0.082079336,-0.20013812,0.061726585,-0.18348372,train
CHEMBL195075,0,N(=C\c1ccccc1)/Oc1ccccc1,-1.9056388773,-1.9280821,-1.8822538,-1.9654143,-1.9096875,-1.9184223,train
CHEMBL193373,0,c12C(=O)CCCc1cccc2,-1.7522512553,-1.7316723,-1.6765256,-1.7456394,-1.8640168,-1.7085063,train
CHEMBL195094,0,C(C(=O)[C@H]([C@H](CO)O)O)O,-1.9647265013,-2.0267506,-1.9252317,-2.0648386,-1.9915855,-1.937152,train
CHEMBL193817,0,C1(=COCC1=O)O,-1.8598534655,-2.0056734,-1.7571303,-1.8970381,-1.8508689,-1.8180071,train
CHEMBL194166,0,CC(=O)C(=O)[C@H](CO)O,-0.6118681957,-0.50655514,-0.30456504,-0.7407016,-0.5047042,-0.7398364,train
CHEMBL193424,0,C(=O)([C@H](C(O)O)O)C(=O)C,-0.5804458821,-0.43975013,-0.3003126,-0.66025,-0.50050515,-0.63146657,train
CHEMBL370170,0,C(=O)([C@@H](N)[C@H](CCNC(=N)C)C)O,-3.0964176616,-3.057583,-3.1333623,-3.033541,-2.9721262,-3.0503073,train
CHEMBL193556,0,n1(c2cc3c(nc2)cccc3)cncc1,-1.8461635585,-1.97697,-1.831999,-1.9804469,-1.9988604,-1.8843292,train
CHEMBL370822,0,c1ccc2cc(ccc2c1)c1c[nH]cn1,-2.2908162629,-2.5082297,-2.461627,-2.3844044,-2.5655107,-2.3310945,train
CHEMBL196501,0,c1(c(ccnc1)OC)CCN(CC)C,-2.8597299222,-2.7572415,-2.875112,-2.744974,-2.6861854,-2.7264042,train
CHEMBL195928,0,c1(c(N)ccnc1)CCN(CC)C,-3.0156051453,-2.8593628,-2.950762,-2.984964,-2.9034345,-2.9612386,train
CHEMBL194416,0,C1(=O)NC(=N[C@H]2[C@H]1CSCC2)C,-2.7593236954,-2.858743,-2.9663575,-3.0581877,-2.882678,-2.9316416,test
CHEMBL196643,0,C(#Cc1ncccc1)C1=CCCCC1,-2.0372190572,-2.0035875,-2.0310733,-2.1412554,-2.1182907,-1.9376183,train
CHEMBL372362,0,c12c(n[nH]n2)Cc2c1cccc2,-2.4216068639,-2.3593893,-2.5200927,-2.378053,-2.5130808,-2.465456,test
CHEMBL371119,0,c1(n[nH]nc1)c1ncccc1C,-2.3281319444,-2.39473,-2.0912843,-1.9247214,-2.0394475,-2.0553706,test
CHEMBL196874,0,C1(=C([C@@H](OC1=O)C)O)CC,-2.4861269669,-2.488157,-2.548938,-2.4600956,-2.419909,-2.2608218,train
CHEMBL197258,0,C1(=C([C@H](SC1=O)C)OC)CCC,-2.0370303919,-2.1294773,-1.9551218,-2.213321,-2.1182177,-2.088117,valid
CHEMBL370574,0,C1(=C([C@@H](SC1=O)CC)O)C,-2.2113482267,-2.0676155,-2.19093,-2.16632,-2.3566244,-2.1063957,valid
CHEMBL197512,0,c12c(n[nH]c1N)nnc(c2C)C,-1.728447003,-1.8574795,-1.9667982,-1.911768,-2.0030258,-1.8749173,train
CHEMBL197251,0,c1(=O)oc2c(cc1O)cc(c(c2)O)O,-1.6617466718,-1.7446059,-1.5993106,-1.5756447,-1.7105906,-1.8352554,train
CHEMBL382935,0,n1c2n(c(=O)c3c1n[nH]n3)ccs2,-1.6158175207,-1.6735249,-1.7402221,-1.599203,-1.5824983,-1.741984,train
CHEMBL198959,0,n1c2n(c(=O)c3c1n[nH]n3)CCS2,-1.7537147149,-1.7221847,-1.8302647,-1.7152269,-1.5902503,-1.853841,train
CHEMBL413567,0,C(=C(\C(=O)O)/C)/[P@@](=O)(O)[C@@H](C)N,-1.1783292647,-1.1953093,-1.3555509,-1.3575519,-1.2762842,-1.2875948,train
CHEMBL381440,0,C1[C@H](N1CC(=O)OC)C(=O)OC,-2.8114739572,-3.0276077,-2.963034,-2.830988,-2.796128,-2.9317222,train
CHEMBL198908,0,[C@@H]1(C(N1)(C(=O)OC)C(=O)OC)C,-2.6120433156,-2.891897,-2.8475437,-2.6788695,-2.703385,-2.686966,valid
CHEMBL370363,0,O(C(=O)[C@@H]1[C@H](N1)C(=O)OC)C,-2.4025884568,-2.9073558,-2.571746,-2.636673,-2.7341094,-2.7028913,train
CHEMBL200464,0,C1[C@H](N1[C@H](C)C(=O)OC)C(=O)OC,-3.0239652242,-3.059828,-2.9508524,-2.885681,-2.9811432,-3.0213366,train
CHEMBL200586,0,c1(n[nH]c2c1cc(s2)C(=O)OC)C,-1.9589012079,-1.8498448,-1.9699754,-1.973859,-1.9085319,-1.8501824,train
CHEMBL197976,0,[C@@H]1([C@@H](C1)[C@@H](C(=O)O)N)P(=O)(O)O,-2.5563254387,-2.720053,-2.6904166,-2.8128662,-2.646169,-2.573786,test
CHEMBL372907,0,N1C[C@H]([C@@](C1=O)(C)O)O,-2.9702581479,-2.8555696,-2.7210934,-2.9272192,-2.8902304,-2.8036418,train
CHEMBL199331,0,[C@H]1(N[C@@H]2C[C@H]1[C@@H](C2)C(=O)O)C(=O)O,-3.0119142066,-3.1603827,-2.8495862,-2.9534595,-2.9452007,-3.1022062,train
CHEMBL382235,0,c1ccc2c(c1)[nH]c(=NC(=S)N)[nH]2,-2.5170726962,-2.494503,-2.3557332,-2.4238932,-2.4998994,-2.3606749,train
CHEMBL199641,0,N1(C(=O)NCC1=O)CCCCCCC,-2.8782449174,-2.7848842,-2.828408,-2.7062104,-2.846598,-2.9950252,train
CHEMBL201185,0,N1(C(=S)NCC1=O)c1ccccc1,-2.3519279645,-2.4017944,-2.5317426,-2.355077,-2.116976,-2.528997,train
CHEMBL371544,0,n1cnc2c(c1)nc([nH]2)c1ncccc1,-1.6836547343,-1.4813797,-1.6631018,-1.5757571,-1.6185808,-1.7277377,train
CHEMBL202826,0,c1ncc2c(c1)[nH]c(n2)c1ncccc1,-1.8417449922,-1.8570861,-1.8752317,-1.7663757,-1.808105,-1.9096386,train
CHEMBL378577,0,c1c(ccc(c1)O)C(=O)C=C,-1.3254230588,-1.3267597,-1.3105172,-1.3249314,-1.1598295,-1.2292179,train
CHEMBL201312,0,c1cc(ccn1)/C(=N\N)/N,-2.0051414231,-2.0830894,-2.20426,-2.1281316,-2.1845543,-2.1475337,train
CHEMBL381280,0,C1CCc2c1ccc1c2C(=O)NC1=O,-1.1507219655,-1.0647879,-1.1218182,-1.2079657,-1.3134341,-1.2673094,train
CHEMBL203712,0,C1=CC=[N+]([C@]1(C)C(=O)OC(C)C)[O-],-1.7919673118,-1.5301929,-1.7365972,-1.6070929,-1.6645312,-1.7529447,train
CHEMBL206082,0,c1ccn2c(n1)ncc2,-1.9098350306,-2.2417574,-2.1526778,-2.081343,-2.1733906,-2.2855687,test
CHEMBL382694,0,c1(ccn2c(n1)ncc2)C(C)(C)O,-1.9705625109,-2.1846027,-2.0576746,-2.064087,-2.0042343,-2.10192,train
CHEMBL382133,0,c1(ccn2c(c1F)ncc2)C(C)(O)C,-2.4304794746,-2.3819149,-2.2866364,-2.4371917,-2.545177,-2.3581648,train
CHEMBL206456,0,C1(=O)C(=C)[C@H](N(O1)C)[C@H](CCC)C,-1.5614989778,-1.6094596,-1.63648,-1.5220196,-1.5880468,-1.3286403,train
CHEMBL205259,0,C1(=O)C(=C)[C@@H](N(O1)C)c1ccccc1,-1.4723411336,-1.5881115,-1.6344225,-1.5534738,-1.757091,-1.6828449,train
CHEMBL206457,0,c1(cc(c2c(c1)[C@H](CCC2)O)C)C,-3.0413676062,-3.169926,-3.2485013,-3.0826774,-3.2882555,-3.0012379,train
CHEMBL382042,0,c1(ccc2c(c1)[C@H](CCO2)O)C,-2.8821498903,-2.996243,-3.0084524,-2.9342754,-3.091083,-2.8999996,valid
CHEMBL205927,0,c1cc(c(cc1)O)/C=N/c1ccccc1,-1.6502906599,-1.5845784,-1.7319071,-1.6182934,-1.738111,-1.8328953,valid
CHEMBL205782,0,C1C(=Cc2ccccc12)c1cccnc1,-2.0478315513,-2.0650237,-2.1506069,-2.1720212,-2.1837406,-1.9921257,valid
CHEMBL205091,0,[C@@H]1([C@@H](C1)CN(O)C=O)P(=O)(O)O,-2.6507052086,-2.6244173,-2.5545585,-2.772732,-2.7704232,-2.6144052,train
CHEMBL206960,0,n1(c(cnc1)/C(=N/OC(=O)C)/N)C,-2.819514375,-2.7200482,-2.595089,-2.586681,-2.583073,-2.6676526,train
CHEMBL207027,0,N(CCc1occc1)c1ncccc1,-2.7746012065,-2.7463214,-2.880021,-2.826801,-2.9558592,-2.7841969,train
CHEMBL382556,0,n1c(c[nH]c1)/C(=N\OC(=O)C)/[N+](=O)[O-],-0.024904854,0.090426326,-0.046020836,-0.2834136,-0.19597438,-0.41129315,train
CHEMBL208267,0,[C@@H]1(C(=O)N/C/1=C\C(=O)OCC)Cl,-1.9988950754,-1.9638191,-1.8646992,-2.0789719,-1.8878446,-1.722491,train
CHEMBL207697,0,C1(=C(C(=O)CC1=O)C)C,-1.0149808807,-1.0600631,-1.1576998,-1.0649499,-0.9533556,-1.1413214,train
CHEMBL208023,0,c1ccc2c(c1)[C@@]1([C@H](N2)OCC1)O,-2.8663675638,-2.9000003,-2.873936,-3.0311642,-3.0116706,-2.9922829,train
CHEMBL382894,0,c1c(cc2c(c1)OC[C@@H](N2)CO)N,-3.1567931132,-3.1260126,-3.3230116,-3.1449325,-3.0768135,-2.9961324,train
CHEMBL210433,0,c1ccc2=[N+](C([N+](=c2c1)[O-])(C)C)[O-],-0.3076648377,-0.39191365,-0.20127986,-0.5618318,-0.5521944,-0.7249585,train
CHEMBL269329,0,N1C(=O)[C@@]([C@H]([C@H](C1)C)O)(C)O,-3.023572823,-2.902793,-2.8185225,-3.005345,-2.939126,-2.9081888,train
CHEMBL378088,0,n1nnc([n-]1)[C@@]1([C@H](C1)C(C)C)C[NH3+],-2.8641946692,-3.039568,-3.0800288,-2.851046,-2.9532797,-3.1832452,train
CHEMBL377363,0,C1C[C@H]([C@H](C(=O)C1)O)OC,-2.4842385466,-2.3866754,-2.3581994,-2.440085,-2.388294,-2.3470228,train
CHEMBL212617,0,C1C[C@H]([C@H](C(=O)C1)OC)O,-2.175525348,-2.299324,-2.277685,-2.2934134,-2.2827895,-2.3556795,train
CHEMBL211542,0,o1nc(c(=O)[n-]1)CCC[NH3+],-3.0764642377,-2.9364657,-2.736379,-2.8443143,-2.244252,-2.363436,valid
CHEMBL377547,0,c1(c(=O)[nH]sc1NCCCC)C#N,-1.3285974868,-1.3571328,-1.320092,-1.3496896,-1.4868388,-1.4184215,train
CHEMBL211796,0,c1(c(=O)[nH]sc1NC(C)C)C#N,-1.3792336917,-1.3768499,-1.3517396,-1.3782432,-1.3405085,-1.4580396,train
CHEMBL377593,0,c1cc(c2c(c1)[C@H]1[C@H]([C@@H]2C)CNC1)C,-3.2093527599,-3.2403965,-3.312757,-3.2327297,-3.3024836,-3.0663252,train
CHEMBL215521,0,c1cccc(c1[N+](=O)[O-])c1occn1,-0.4599452596,-0.3897007,-0.45194402,-0.5783175,-0.5014136,-0.7085236,train
CHEMBL212959,0,c1ccc(c(c1C)c1occn1)C,-2.4248355195,-2.5924253,-2.480044,-2.4126985,-2.430508,-2.4163692,train
CHEMBL214856,0,c1ccc2c(c1)c(=N)n1c(n2)CCC1,-2.3364245521,-2.1847558,-2.3200998,-2.202895,-2.3628004,-2.195326,test
CHEMBL441857,0,C1(=C/C=C/c2ccccc2)NCCN1,-2.5462431383,-2.57789,-2.6132524,-2.4751987,-2.5270917,-2.6466398,train
CHEMBL386841,0,c1ccc2c(c1)C(=[N+]=[N-])c1c2cccc1,-0.9797506267,-0.95199186,-1.0275103,-1.1246544,-0.99867505,-1.1399747,train
CHEMBL1424,0,n1c2[nH]c(=O)[nH]c(=O)c2[nH]c1,-2.2110734178,-2.213347,-2.3581488,-2.0755508,-2.2973554,-2.3385496,train
CHEMBL218762,0,[nH]1c(=S)[nH]c2c(c1=O)nc[nH]2,-2.373465084,-2.2470803,-2.3773043,-2.2455847,-2.3064873,-2.332683,train
CHEMBL1426,0,[nH]1c(=O)[nH]c2c(c1=S)nc[nH]2,-1.8483807772,-1.8754383,-1.9005718,-1.9451412,-1.9494691,-1.9694425,train
CHEMBL434384,0,N1C(=O)Nc2c(C1)[nH]cn2,-3.6338600416,-3.5404842,-3.3933547,-3.4783382,-3.5803998,-3.2872818,test
CHEMBL216734,0,c1cc(=O)occ1C(=O)O,-1.441610261,-1.472562,-1.5270218,-1.3465108,-1.337081,-1.6315817,train
CHEMBL216651,0,C1=C(C(=O)/C(=C(\C)/OC)/C1=O)C,-1.0901484193,-0.91754675,-0.8099651,-0.8342758,-0.5090144,-0.5216166,valid
CHEMBL221579,0,c1c(nc2c(c1C)[nH]c(n2)CC)C,-2.6624814334,-2.9489577,-2.9837267,-2.6701024,-2.7695005,-2.7338877,train
CHEMBL220743,0,c1cnc(cc1)n1ncc(c1)C(=O)O,-1.9889508897,-1.9785782,-1.9823931,-1.5723156,-1.8305118,-1.8260219,test
CHEMBL221066,0,C1C[C@@H]2[C@H]([C@H]1NC2)c1onc(c1)C,-2.9601479572,-2.951264,-3.1553013,-2.943103,-3.0049474,-2.8963265,test
CHEMBL220699,0,C1(=O)c2c(NC(=O)[C@H](CO)N1)[nH]cn2,-2.4809317019,-2.5382144,-2.4236097,-2.4318712,-2.4779503,-2.5179267,train
CHEMBL220980,0,C(C[C@@H]1C(=C)CCCC1(C)C)C(=O)C,-2.7349850032,-2.7935953,-2.9406235,-2.8028116,-2.8176854,-2.811027,train
CHEMBL185,0,[nH]1c(=O)[nH]c(=O)c(c1)F,-1.8674787696,-1.7967602,-1.8838156,-1.8629315,-1.901782,-2.079426,valid
CHEMBL376871,0,c1(ccc(c2c1[nH]nc2)N)N,-2.89776225,-3.1017308,-3.2162068,-2.9482915,-2.977151,-2.8529701,train
CHEMBL221223,0,C1CO[C@@H]([C@@H](C1)O)/C=C/C(=O)OC,-2.0168194287,-1.8451422,-1.9549421,-1.9602487,-1.8784201,-1.7426971,train
CHEMBL219923,0,C1CO[C@H]2[C@H](C1)OC(=O)C=C2,-1.6669640494,-1.7154268,-1.8137391,-1.8878226,-1.6625602,-1.590281,train
CHEMBL223295,0,c1c(=O)cc(oc1C)C,-2.2394877786,-2.2944183,-2.2714436,-2.0967062,-2.1929328,-2.2090573,train
CHEMBL375574,0,n1(c(ccc1)C(=O)N(CC#C)C)C,-2.4380647918,-2.520208,-2.3026528,-2.3777215,-2.4082808,-2.3774128,train
CHEMBL220832,0,[nH]1c(ccc1)CNCC#C,-3.8067456381,-3.5623655,-3.670829,-3.4797554,-3.5709841,-3.616063,valid
CHEMBL223433,0,n1(c(ccc1)CN(CC#C)C)C,-3.326748148,-3.6641304,-3.5308309,-3.5297832,-3.4505882,-3.4213,valid
CHEMBL220344,0,[nH]1c(=O)n(cnc1=N)C[C@H](O)CO,-2.0632504966,-1.992534,-2.1927316,-2.3062184,-2.2360542,-2.1573892,train
CHEMBL219680,0,c1c(nc(cc1)CCc1ccccc1)N,-2.8357813033,-2.7969513,-2.9763825,-2.8330889,-2.674339,-2.7207003,test
CHEMBL376455,0,c1ccc2c(c1)[C@H]1N(C2=O)CCNC1,-2.2767490803,-2.0980215,-1.9565893,-2.03886,-2.0891092,-2.1068463,train
CHEMBL223704,0,C1(=O)C=C(O[C@]1(C)CC)C(=O)O,-0.8395445426,-0.8105884,-0.6379758,-0.84500104,-0.8066924,-0.94440985,train
CHEMBL442046,0,c1ccc2c(c1CC)C(=O)C(=O)N2,-0.6171701576,-0.50976783,-0.31879354,-0.66691464,-0.7090066,-0.7619095,train
CHEMBL223785,0,c1cc(c2c(c1)C(=O)C(=O)N2)OC,-0.4865307219,-0.5465766,-0.42077628,-0.7157416,-0.7303254,-0.73984355,train
CHEMBL223254,0,c1cc(c2c(c1C)C(=O)C(=O)N2)C,-0.6521210806,-0.59903616,-0.46250862,-0.7362347,-0.86839354,-0.92640996,train
CHEMBL225650,0,s1cc(nc1)C=O,-1.4635382236,-1.4367303,-1.5075057,-1.4674145,-1.2807922,-1.6616281,train
CHEMBL225517,0,c1(cc(=O)cc(s1)N1CCCC1)C,-2.324743217,-2.2924502,-2.4345808,-2.0366006,-2.1554623,-2.127034,train
CHEMBL222600,0,c1(=O)cc(ccn1COCCO)O,-2.2606158019,-2.321065,-2.1913624,-2.1093152,-2.204657,-2.1958342,train
CHEMBL221722,0,c1c(nc(c(=O)[nH]1)C(=O)N)F,-0.7739587844,-0.836528,-0.83869874,-1.0683104,-1.0696466,-0.9678171,train
CHEMBL1441,0,c1(cc(ccn1)C(=S)N)CC,-1.4035922729,-1.4272169,-1.3547086,-1.4541677,-1.4084918,-1.7317785,train
CHEMBL225437,0,c1ccc(c(c1)[C@@H]1C=CC(=O)C1)Cl,-1.9275822848,-1.621295,-1.8052365,-1.7573087,-1.7425559,-1.8148143,train
CHEMBL225037,0,C1=CC(=O)N(C1=O)C,-0.7378403814,-0.8166964,-0.67994225,-0.8297904,-0.82795966,-0.9579481,train
